word1,word2,sim
забывают,узнают,0.0
водитель,пилот,0.662
зимой,летом,0.0
прекрасное,ужасное,0.0
мальчик,брат,0.254
загрязнения,президента,0.031
брать,получать,0.40800000000000003
покидал,входило,0.06899999999999999
брал,несла,0.1
книге,теме,0.20750000000000002
говорит,слышит,0.008
лучу,солнцу,0.354
спорить,убеждать,0.731
настрой,уверенность,0.46900000000000003
хранил,защищал,0.615
врач,самообладание,0.223
заменяются,восстанавливают,0.238
идет,посылается,0.10800000000000001
желудка,талии,0.0
огромен,туп,0.0
автотранспорт,автобус,0.8310000000000001
идёт,посылает,0.10800000000000001
плеч,голов,0.054000000000000006
убивал,вешал,0.3
необычной,обычного,0.0
диска,компьютера,0.254
приходя,посещая,0.7849999999999999
ванная,спальня,0.10800000000000001
красивого,прекрасного,0.9380000000000001
игнорировались,обращались,0.154
состоянием,мальчиком,0.08499999999999999
покидать,странствовать,0.185
твердое,плотное,0.631
получает,назначается,0.023
открывал,происходила,0.254
автотранспортом,автобусом,0.8310000000000001
деньги,бриллиант,0.40800000000000003
дает,крадет,0.0
принца,короля,0.508
задачу,автостраду,0.031
разрушать,создавать,0.0
смертью,трагедией,0.477
необходимый,важный,0.738
женщин,жен,0.462
твердых,плотных,0.631
красоты,возрасты,0.28500000000000003
уверенность,самость,0.6
глазах,слезах,0.177
действиям,курсам,0.308
побеждала,доминировал,0.523
назначается,избирается,0.28500000000000003
добывать,зарабатывать,0.662
книги,темы,0.20750000000000002
позволять,разрешать,0.9380000000000001
неугомонный,молодой,0.185
решать,выбирать,0.6769999999999999
занимать,хотеть,0.038
атом,углерод,0.185
простой,легкий,0.7
щеки,языка,0.269
разрушении,построении,0.023
делалась,становилась,0.354
убивать,уничтожать,0.792
